missing_col,col2,col3,outliers_col,outliers_col2,categorical_col,ordinal_col,text_col
51.0,54.0,0.5692874010187939,8,2.3433897729804785,elephant,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
69.0,35.0,0.7699947194004428,-65,0.8475995353405004,cat,very bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
49.0,29.0,3.12138164643598,14,1.3529581650144993,cat,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
67.0,90.0,0.623696699109682,-92,0.5756036783597756,dog,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
96.0,64.0,0.6760589550496592,75,0.5269285526949237,elephant,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
23.0,67.0,0.9452616926333947,3,0.497204176375689,dog,good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
0.0,37.0,1.3064158155277543,8,2.787512880052521,cat,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
15.0,61.0,1.6471339633466664,0,0.7037362627079689,elephant,normal,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
,19.0,1.6863918168468457,67,99.2845065445264,dog,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
34.0,42.0,0.5679203742498588,-50,1.1098857418757757,cat,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
79.0,38.0,0.6452200224462541,54,0.30231767467706855,dog,bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
28.0,29.0,0.3928751250615752,873,1.5106988079316375,elephant,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
74.0,90.0,2.5445950551518695,-44,1.3874620203349763,dog,bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
47.0,4.0,0.4064354925479074,-59,0.21942615173679772,mouse,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
87.0,93.0,0.2053683517567969,-99,0.38283376439067024,elephant,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
83.0,31.0,1.5883137541351946,-86,0.6906503508146559,dog,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
13.0,18.0,0.6113255616582334,-98,0.8799177752065259,cat,good,"
In a hole in the ground there lived a hobbit."
3.0,60.0,0.562358848269113,-34,4.88097766081278,cat,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
8.0,44.0,2.495983971541877,7,0.19116108409340826,elephant,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
42.0,18.0,1.0862333739109733,72,2.92993726992022,cat,very bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
84.0,62.0,0.7162589551165927,-9,14.795305735811429,elephant,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
5.0,35.0,0.20898054634968083,5,3.21892522901885,cat,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
38.0,21.0,0.5331629837111502,34,0.6357370442633463,mouse,good,"
In a hole in the ground there lived a hobbit."
79.0,91.0,2.43905441381707,-86,2.406356250784183,dog,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
48.0,98.0,0.38224702199154165,-48,3.2636355376929296,cat,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
,12.0,0.5835050589581697,21,3.3783906970357482,elephant,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
57.0,43.0,0.7343639069705702,-92,1.9480822983430355,mouse,normal,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
56.0,56.0,2.6098392511467914,-80,0.8793713761161074,mouse,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
,90.0,0.6276005730596472,-84,0.8685820988942199,mouse,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
75.0,56.0,3.339198992047661,-62,3.953162448682702,elephant,normal,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
20.0,64.0,2.3476924215602426,-79,0.5653057131783544,mouse,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
,66.0,0.3295408718061379,88,0.15458368720011506,elephant,good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
80.0,62.0,0.7183377634178985,-90,3.4698926108487167,cat,very bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
30.0,63.0,0.14660771423485408,-42,3.520284838373163,dog,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
7.0,79.0,1.1063772044531197,-53,3.223949103369336,cat,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
72.0,14.0,0.938142833607183,-61,0.5803617321082672,cat,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
22.0,66.0,1.6710982905240748,-97,1.6475335394123198,mouse,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
79.0,27.0,0.5755924710504942,-12,0.5575865129840893,dog,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
82.0,11.0,8.847566199575327,-15,2.5329840245375945,cat,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
78.0,56.0,1.2869139934458045,62,8.670704122589289,dog,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
21.0,45.0,5.113832928216035,57,0.2802122842394671,elephant,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
0.0,32.0,3.136140175414645,-88,1.1109984116649783,dog,good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
4.0,4.0,0.7667463508856379,1,0.5078168046083681,cat,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
